"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Region","Region_crops"
"Apples","Norway","Food supply (kcal/capita/day)","kcal/capita/day",27,27,26,26.66666667,"Europe","Europe"
"Apples","Norway","Food supply (kcal/capita/day)","kcal/capita/day",27,27,26,26.66666667,"Europe","Europe"
"Apples","Norway","Food supply (kcal/capita/day)","kcal/capita/day",27,27,26,26.66666667,"Europe","Europe"
"Apples","Azerbaijan","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Central Asia","Central Asia"
"Apples","Sweden","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Europe","Europe"
"Apples","Sweden","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Europe","Europe"
"Apples","Sweden","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Europe","Europe"
"Apples","Sweden","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Europe","Europe"
"Apples","Bulgaria","Food supply quantity (g/capita/day)","g/capita/day",19,10,17,15.33333333,"Europe","Europe"
"Apples","Bulgaria","Food supply quantity (g/capita/day)","g/capita/day",19,10,17,15.33333333,"Europe","Europe"
"Apples","Bulgaria","Food supply quantity (g/capita/day)","g/capita/day",19,10,17,15.33333333,"Europe","Europe"
"Apples","Bulgaria","Food supply quantity (g/capita/day)","g/capita/day",19,10,17,15.33333333,"Europe","Europe"
"Apples","Iceland","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","Iceland","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","Iceland","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","Iceland","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","Republic of Korea","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"East Asia","East Asia"
"Apples","Republic of Korea","Food supply (kcal/capita/day)","kcal/capita/day",7,6,2,5,"East Asia","East Asia"
"Apples","Republic of Korea","Food supply quantity (g/capita/day)","g/capita/day",19,16,9,14.66666667,"East Asia","East Asia"
"Apples","Kazakhstan","Food supply quantity (g/capita/day)","g/capita/day",63,52,84,66.33333333,"Central Asia","Central Asia"
"Apples","Russian Federation","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0.1,0.066666667,"Europe","Europe"
"Apples","Russian Federation","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0.1,0.066666667,"Europe","Europe"
"Apples","Russian Federation","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0.1,0.066666667,"Europe","Europe"
"Apples","Russian Federation","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0.1,0.066666667,"Europe","Europe"
"Apples","Republic of Moldova","Food supply quantity (g/capita/day)","g/capita/day",8,1,3,4,"Europe","Europe"
"Apples","Republic of Moldova","Food supply quantity (g/capita/day)","g/capita/day",8,1,3,4,"Europe","Europe"
"Apples","Republic of Moldova","Food supply quantity (g/capita/day)","g/capita/day",8,1,3,4,"Europe","Europe"
"Apples","Republic of Moldova","Food supply quantity (g/capita/day)","g/capita/day",8,1,3,4,"Europe","Europe"
"Apples","Belgium","Food supply quantity (g/capita/day)","g/capita/day",79,62,57,66,"Europe","Europe"
"Apples","Belgium","Food supply quantity (g/capita/day)","g/capita/day",79,62,57,66,"Europe","Europe"
"Apples","Belgium","Food supply quantity (g/capita/day)","g/capita/day",79,62,57,66,"Europe","Europe"
"Apples","Belgium","Food supply quantity (g/capita/day)","g/capita/day",79,62,57,66,"Europe","Europe"
"Apples","Netherlands","Food supply (kcal/capita/day)","kcal/capita/day",32,29,43,34.66666667,"Europe","Europe"
"Apples","Netherlands","Food supply (kcal/capita/day)","kcal/capita/day",32,29,43,34.66666667,"Europe","Europe"
"Apples","Netherlands","Food supply (kcal/capita/day)","kcal/capita/day",32,29,43,34.66666667,"Europe","Europe"
"Apples","Netherlands","Food supply (kcal/capita/day)","kcal/capita/day",32,29,43,34.66666667,"Europe","Europe"
"Apples","Netherlands","Food supply quantity (g/capita/day)","g/capita/day",76,69,93,79.33333333,"Europe","Europe"
"Apples","Netherlands","Food supply quantity (g/capita/day)","g/capita/day",76,69,93,79.33333333,"Europe","Europe"
"Apples","Netherlands","Food supply quantity (g/capita/day)","g/capita/day",76,69,93,79.33333333,"Europe","Europe"
"Apples","Netherlands","Food supply quantity (g/capita/day)","g/capita/day",76,69,93,79.33333333,"Europe","Europe"
"Apples","Mongolia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"East Asia","East Asia"
"Apples","Slovakia","Food supply quantity (g/capita/day)","g/capita/day",37,30,28,31.66666667,"Europe","Europe"
"Apples","Slovakia","Food supply quantity (g/capita/day)","g/capita/day",37,30,28,31.66666667,"Europe","Europe"
"Apples","Slovakia","Food supply quantity (g/capita/day)","g/capita/day",37,30,28,31.66666667,"Europe","Europe"
"Apples","Slovakia","Food supply quantity (g/capita/day)","g/capita/day",37,30,28,31.66666667,"Europe","Europe"
"Apples","China, Macao SAR","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"East Asia","East Asia"
"Apples","Democratic People's Republic of Korea","Food supply quantity (g/capita/day)","g/capita/day",74,76,76,75.33333333,"East Asia","East Asia"
"Apples","Republic of Moldova","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Apples","Republic of Moldova","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Apples","Republic of Moldova","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Apples","Republic of Moldova","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Apples","Albania","Food supply (kcal/capita/day)","kcal/capita/day",24,29,30,27.66666667,"Europe","Europe"
"Apples","Albania","Food supply (kcal/capita/day)","kcal/capita/day",24,29,30,27.66666667,"Europe","Europe"
"Apples","Albania","Food supply (kcal/capita/day)","kcal/capita/day",24,29,30,27.66666667,"Europe","Europe"
"Apples","Albania","Food supply (kcal/capita/day)","kcal/capita/day",24,29,30,27.66666667,"Europe","Europe"
"Apples","Uzbekistan","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Central Asia","Central Asia"
"Apples","Ireland","Food supply (kcal/capita/day)","kcal/capita/day",4,9,7,6.666666667,"Europe","Europe"
"Apples","Ireland","Food supply (kcal/capita/day)","kcal/capita/day",4,9,7,6.666666667,"Europe","Europe"
"Apples","Ireland","Food supply (kcal/capita/day)","kcal/capita/day",4,9,7,6.666666667,"Europe","Europe"
"Apples","Ireland","Food supply (kcal/capita/day)","kcal/capita/day",4,9,7,6.666666667,"Europe","Europe"
"Apples","Norway","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Europe","Europe"
"Apples","Norway","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Europe","Europe"
"Apples","Norway","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Europe","Europe"
"Apples","Norway","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Europe","Europe"
"Apples","Turkmenistan","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Central Asia","Central Asia"
"Apples","Turkmenistan","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Central Asia","Central Asia"
"Apples","Romania","Food supply quantity (g/capita/day)","g/capita/day",56,60,64,60,"Europe","Europe"
"Apples","Romania","Food supply quantity (g/capita/day)","g/capita/day",56,60,64,60,"Europe","Europe"
"Apples","Romania","Food supply quantity (g/capita/day)","g/capita/day",56,60,64,60,"Europe","Europe"
"Apples","Romania","Food supply quantity (g/capita/day)","g/capita/day",56,60,64,60,"Europe","Europe"
"Apples","Kyrgyzstan","Food supply quantity (g/capita/day)","g/capita/day",62,63,51,58.66666667,"Central Asia","Central Asia"
"Apples","Iceland","Food supply quantity (g/capita/day)","g/capita/day",81,89,90,86.66666667,"Europe","Europe"
"Apples","Iceland","Food supply quantity (g/capita/day)","g/capita/day",81,89,90,86.66666667,"Europe","Europe"
"Apples","Iceland","Food supply quantity (g/capita/day)","g/capita/day",81,89,90,86.66666667,"Europe","Europe"
"Apples","Iceland","Food supply quantity (g/capita/day)","g/capita/day",81,89,90,86.66666667,"Europe","Europe"
"Apples","Greece","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","Greece","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","Greece","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","Greece","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","Latvia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Apples","Latvia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Apples","Latvia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Apples","Latvia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Apples","China, Taiwan Province of","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"East Asia","East Asia"
"Apples","Ireland","Food supply quantity (g/capita/day)","g/capita/day",10,27,17,18,"Europe","Europe"
"Apples","Ireland","Food supply quantity (g/capita/day)","g/capita/day",10,27,17,18,"Europe","Europe"
"Apples","Ireland","Food supply quantity (g/capita/day)","g/capita/day",10,27,17,18,"Europe","Europe"
"Apples","Ireland","Food supply quantity (g/capita/day)","g/capita/day",10,27,17,18,"Europe","Europe"
"Apples","Tajikistan","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Central Asia","Central Asia"
"Apples","Poland","Food supply quantity (g/capita/day)","g/capita/day",51,47,47,48.33333333,"Europe","Europe"
"Apples","Poland","Food supply quantity (g/capita/day)","g/capita/day",51,47,47,48.33333333,"Europe","Europe"
"Apples","Poland","Food supply quantity (g/capita/day)","g/capita/day",51,47,47,48.33333333,"Europe","Europe"
"Apples","Poland","Food supply quantity (g/capita/day)","g/capita/day",51,47,47,48.33333333,"Europe","Europe"
"Apples","France","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","France","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","France","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","France","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","Ireland","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Apples","Ireland","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Apples","Ireland","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Apples","Ireland","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Apples","Georgia","Food supply (kcal/capita/day)","kcal/capita/day",10,14,4,9.333333333,"Central Asia","Central Asia"
"Apples","Georgia","Food supply (kcal/capita/day)","kcal/capita/day",10,14,4,9.333333333,"Europe","Europe"
"Apples","Georgia","Food supply (kcal/capita/day)","kcal/capita/day",10,14,4,9.333333333,"Europe","Europe"
"Apples","Georgia","Food supply (kcal/capita/day)","kcal/capita/day",10,14,4,9.333333333,"Europe","Europe"
"Apples","Georgia","Food supply (kcal/capita/day)","kcal/capita/day",10,14,4,9.333333333,"Europe","Europe"
"Apples","Republic of Korea","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"East Asia","East Asia"
"Apples","Georgia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Central Asia","Central Asia"
"Apples","Belgium","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Europe","Europe"
"Apples","Belgium","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Europe","Europe"
"Apples","Belgium","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Europe","Europe"
"Apples","Belgium","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Europe","Europe"
"Apples","Azerbaijan","Food supply (kcal/capita/day)","kcal/capita/day",15,15,15,15,"Central Asia","Central Asia"
"Apples","Albania","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Europe","Europe"
"Apples","Albania","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Europe","Europe"
"Apples","Albania","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Europe","Europe"
"Apples","Albania","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Europe","Europe"
"Apples","Turkmenistan","Food supply quantity (g/capita/day)","g/capita/day",25,24,24,24.33333333,"Central Asia","Central Asia"
"Apples","Latvia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","Latvia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","Latvia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","Latvia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Apples","Russian Federation","Food supply quantity (g/capita/day)","g/capita/day",54,55,57,55.33333333,"Europe","Europe"
"Apples","Russian Federation","Food supply quantity (g/capita/day)","g/capita/day",54,55,57,55.33333333,"Europe","Europe"
"Apples","Russian Federation","Food supply quantity (g/capita/day)","g/capita/day",54,55,57,55.33333333,"Europe","Europe"
"Apples","Russian Federation","Food supply quantity (g/capita/day)","g/capita/day",54,55,57,55.33333333,"Europe","Europe"
"Apples","Sweden","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Europe","Europe"
"Apples","Sweden","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Europe","Europe"
"Apples","Sweden","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Europe","Europe"
"Apples","Sweden","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Europe","Europe"
"Apples","China, Taiwan Province of","Food supply (kcal/capita/day)","kcal/capita/day",7,8,7,7.333333333,"East Asia","East Asia"
"Apples","Azerbaijan","Food supply quantity (g/capita/day)","g/capita/day",32,32,32,32,"Central Asia","Central Asia"
"Apples","Bosnia and Herzegovina","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.1,0.1,0.133333333,"Europe","Europe"
"Apples","Bosnia and Herzegovina","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.1,0.1,0.133333333,"Europe","Europe"
"Apples","Bosnia and Herzegovina","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.1,0.1,0.133333333,"Europe","Europe"
"Apples","Bosnia and Herzegovina","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.1,0.1,0.133333333,"Europe","Europe"
"Apples","Democratic People's Republic of Korea","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"East Asia","East Asia"
"Apples","Netherlands","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.3,0.233333333,"Europe","Europe"
"Apples","Netherlands","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.3,0.233333333,"Europe","Europe"
"Apples","Netherlands","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.3,0.233333333,"Europe","Europe"
"Apples","Netherlands","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.3,0.233333333,"Europe","Europe"
"Apples","Belarus","Food supply (kcal/capita/day)","kcal/capita/day",30,29,27,28.66666667,"Europe","Europe"
"Apples","Belarus","Food supply (kcal/capita/day)","kcal/capita/day",30,29,27,28.66666667,"Europe","Europe"
"Apples","Belarus","Food supply (kcal/capita/day)","kcal/capita/day",30,29,27,28.66666667,"Europe","Europe"
"Apples","Belarus","Food supply (kcal/capita/day)","kcal/capita/day",30,29,27,28.66666667,"Europe","Europe"
"Apples","Switzerland","Food supply (kcal/capita/day)","kcal/capita/day",28,30,49,35.66666667,"Europe","Europe"
"Apples","Switzerland","Food supply (kcal/capita/day)","kcal/capita/day",28,30,49,35.66666667,"Europe","Europe"
"Apples","Switzerland","Food supply (kcal/capita/day)","kcal/capita/day",28,30,49,35.66666667,"Europe","Europe"
"Apples","Switzerland","Food supply (kcal/capita/day)","kcal/capita/day",28,30,49,35.66666667,"Europe","Europe"
"Apples","Switzerland","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.4,0.266666667,"Europe","Europe"
"Apples","Switzerland","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.4,0.266666667,"Europe","Europe"
"Apples","Switzerland","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.4,0.266666667,"Europe","Europe"
"Apples","Switzerland","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.4,0.266666667,"Europe","Europe"
"Apples","Netherlands","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.1,0.2,0.166666667,"Europe","Europe"
"Apples","Netherlands","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.1,0.2,0.166666667,"Europe","Europe"
"Apples","Netherlands","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.1,0.2,0.166666667,"Europe","Europe"
"Apples","Netherlands","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.1,0.2,0.166666667,"Europe","Europe"
"Apples","Iceland","Food supply (kcal/capita/day)","kcal/capita/day",23,25,25,24.33333333,"Europe","Europe"
"Apples","Iceland","Food supply (kcal/capita/day)","kcal/capita/day",23,25,25,24.33333333,"Europe","Europe"
"Apples","Iceland","Food supply (kcal/capita/day)","kcal/capita/day",23,25,25,24.33333333,"Europe","Europe"
"Apples","Iceland","Food supply (kcal/capita/day)","kcal/capita/day",23,25,25,24.33333333,"Europe","Europe"
"Apples","Democratic People's Republic of Korea","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"East Asia","East Asia"
"Apples","Democratic People's Republic of Korea","Food supply (kcal/capita/day)","kcal/capita/day",31,32,32,31.66666667,"East Asia","East Asia"
"Apples","Japan","Food supply quantity (g/capita/day)","g/capita/day",41,42,42,41.66666667,"East Asia","East Asia"
