"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Data.type","Region","Region_nice","Region_code","Region_macronew","Region_macro1","Region_macro1_nice","Region_macro2","Region_macro2_nice","Region_macro3","Region_macro3_nice","food_group","Region_crops"
"Beverages, alcoholic","China, Macao SAR","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Madagascar","Food supply (kcal/capita/day)","kcal/capita/day",4,4,3,3.666666667,"Food supplies (2009-2011 mean) ","Africa_Indian_Ocean_Islands","IOI","IOI","Africa","Africa_Indian_Ocean_Islands","Indian Ocean Islands","Africa","Africa","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Ghana","Food supply (kcal/capita/day)","kcal/capita/day",1,1,1,1,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Togo","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Georgia","Food supply quantity (g/capita/day)","g/capita/day",2,4,4,3.333333333,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Maldives","Food supply (kcal/capita/day)","kcal/capita/day",9,9,9,9,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Lithuania","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Lithuania","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Netherlands","Food supply quantity (g/capita/day)","g/capita/day",8,6,8,7.333333333,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","El Salvador","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Albania","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","China, Taiwan Province of","Food supply quantity (g/capita/day)","g/capita/day",8,11,13,10.66666667,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Saint Kitts and Nevis","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Angola","Food supply (kcal/capita/day)","kcal/capita/day",12,20,17,16.33333333,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Occupied Palestinian Territory","Food supply quantity (g/capita/day)","g/capita/day",0,1,1,0.666666667,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Uzbekistan","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","China, Taiwan Province of","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Estonia","Food supply quantity (g/capita/day)","g/capita/day",54,55,55,54.66666667,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Australia","Food supply (kcal/capita/day)","kcal/capita/day",8,8,1,5.666666667,"Food supplies (2009-2011 mean) ","Pacific_Region_ausnz","Australia New Zealand","PAC-ANZ","Pacific","Pacific_Region","Pacific","Australia and New Zealand","Asia and the Pacific","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Mongolia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Lebanon","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Brazil","Food supply (kcal/capita/day)","kcal/capita/day",29,29,29,29,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","China, Macao SAR","Food supply (kcal/capita/day)","kcal/capita/day",27,27,33,29,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Iceland","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Cyprus","Food supply (kcal/capita/day)","kcal/capita/day",21,20,20,20.33333333,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Europe","Europe","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Colombia","Food supply (kcal/capita/day)","kcal/capita/day",19,19,19,19,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","New Caledonia","Food supply quantity (g/capita/day)","g/capita/day",10,12,11,11,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Haiti","Food supply (kcal/capita/day)","kcal/capita/day",75,74,73,74,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Cambodia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","The former Yugoslav Republic of Macedonia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Cameroon","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_Central","Central Africa","CAF","Africa","Africa_Central","Central Africa","Africa","Africa","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","South Africa","Food supply quantity (g/capita/day)","g/capita/day",18,15,16,16.33333333,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Swaziland","Food supply (kcal/capita/day)","kcal/capita/day",0,0,2,0.666666667,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Mexico","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Bolivia (Plurinational State of)","Food supply quantity (g/capita/day)","g/capita/day",1,1,2,1.333333333,"Food supplies (2009-2011 mean) ","America_South_andean","Andes","SAM-A","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Occupied Palestinian Territory","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Kiribati","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Togo","Food supply quantity (g/capita/day)","g/capita/day",0,0,1,0.333333333,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Burkina Faso","Food supply (kcal/capita/day)","kcal/capita/day",2,1,1,1.333333333,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Greece","Food supply quantity (g/capita/day)","g/capita/day",11,10,9,10,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Niger","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
"Beverages, alcoholic","Turkey","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developing_country","Developing countries","Alcoholic beverages","Not_Specified"
