"Region_crops","Country","Element","Y2009","Y2010","Y2011"
"Africa","Madagascar","Food supply (kcal/capita/day)",1078,1084,1078
"Africa","Madagascar","Food supply quantity (g/capita/day)",298,299,295
"Africa","Madagascar","Protein supply quantity (g/capita/day)",24.2,24.4,24.2
"Africa","Malawi","Fat supply quantity (g/capita/day)",2.9,2.4,3
"Africa","Malawi","Food supply (kcal/capita/day)",179,188,224
"Africa","Malawi","Food supply quantity (g/capita/day)",51,53,62
"Africa","Malawi","Protein supply quantity (g/capita/day)",6.3,7.7,8.9
"Africa","Malaysia","Fat supply quantity (g/capita/day)",31.4,31.8,31.7
"Africa","Malaysia","Food supply (kcal/capita/day)",1030,1034,1035
"Africa","Malaysia","Food supply quantity (g/capita/day)",253,254,253
"Africa","Malaysia","Protein supply quantity (g/capita/day)",14.4,14.4,14.6
"Africa","Maldives","Fat supply quantity (g/capita/day)",2.5,3,2.9
"Africa","Maldives","Food supply (kcal/capita/day)",550,555,553
"Africa","Maldives","Food supply quantity (g/capita/day)",169,173,169
"Africa","Maldives","Protein supply quantity (g/capita/day)",11.9,12.1,12
"Africa","Mali","Fat supply quantity (g/capita/day)",19.5,19.9,20.2
"Africa","Mali","Food supply (kcal/capita/day)",1595,1622,1640
"Africa","Mali","Food supply quantity (g/capita/day)",498,509,515
"Africa","Mali","Protein supply quantity (g/capita/day)",40,40.8,41.1
"Africa","Malta","Fat supply quantity (g/capita/day)",5.5,4.9,5.2
"Africa","Malta","Food supply (kcal/capita/day)",132,121,123
"Africa","Malta","Food supply quantity (g/capita/day)",43,41,43
"Africa","Malta","Protein supply quantity (g/capita/day)",3.5,3.1,3.3
"Africa","Mauritania","Fat supply quantity (g/capita/day)",20.8,23.8,26.3
"Africa","Mauritania","Food supply (kcal/capita/day)",806,854,851
"Africa","Mauritania","Food supply quantity (g/capita/day)",207,217,213
"Africa","Mauritania","Protein supply quantity (g/capita/day)",18.3,18.9,17.7
"Africa","Mauritius","Fat supply quantity (g/capita/day)",4.1,4.3,4
"Africa","Mauritius","Food supply (kcal/capita/day)",708,721,625
"Africa","Mauritius","Food supply quantity (g/capita/day)",192,195,170
"Africa","Mauritius","Protein supply quantity (g/capita/day)",17.5,17.6,15.5
"Africa","Mexico","Fat supply quantity (g/capita/day)",8.8,9.2,10.4
"Africa","Mexico","Food supply (kcal/capita/day)",153,151,166
"Africa","Mexico","Food supply quantity (g/capita/day)",29,31,32
"Africa","Mexico","Protein supply quantity (g/capita/day)",2.8,2.7,2.7
"Africa","Mongolia","Fat supply quantity (g/capita/day)",1.8,2.4,1.7
"Africa","Mongolia","Food supply (kcal/capita/day)",68,97,72
"Africa","Mongolia","Food supply quantity (g/capita/day)",20,27,22
"Africa","Mongolia","Protein supply quantity (g/capita/day)",1.2,1.7,1.3
"Africa","Montenegro","Fat supply quantity (g/capita/day)",2.7,4,3.4
"Africa","Montenegro","Food supply (kcal/capita/day)",85,103,87
"Africa","Montenegro","Food supply quantity (g/capita/day)",63,79,57
"Africa","Montenegro","Protein supply quantity (g/capita/day)",4.7,5.5,4.2
"Africa","Morocco","Fat supply quantity (g/capita/day)",8.7,8.1,8.8
"Africa","Morocco","Food supply (kcal/capita/day)",155,163,156
"Africa","Morocco","Food supply quantity (g/capita/day)",37,40,35
"Africa","Morocco","Protein supply quantity (g/capita/day)",4.6,5.4,5
"Africa","Mozambique","Fat supply quantity (g/capita/day)",9.2,10,12.4
"Africa","Mozambique","Food supply (kcal/capita/day)",464,450,483
"Africa","Mozambique","Food supply quantity (g/capita/day)",125,121,126
"Africa","Mozambique","Protein supply quantity (g/capita/day)",12.2,10.6,11.5
"Africa","Myanmar","Fat supply quantity (g/capita/day)",15.5,15,14.6
"Africa","Myanmar","Food supply (kcal/capita/day)",1351,1382,1383
"Africa","Myanmar","Food supply quantity (g/capita/day)",383,396,395
"Africa","Myanmar","Protein supply quantity (g/capita/day)",34.4,35.7,35.6
"Africa","Namibia","Fat supply quantity (g/capita/day)",4.6,5.2,3.1
"Africa","Namibia","Food supply (kcal/capita/day)",333,321,316
"Africa","Namibia","Food supply quantity (g/capita/day)",107,103,105
"Africa","Namibia","Protein supply quantity (g/capita/day)",11.7,10.9,11
"Africa","Nepal","Fat supply quantity (g/capita/day)",6.2,6.3,6.2
"Africa","Nepal","Food supply (kcal/capita/day)",994,987,1002
"Africa","Nepal","Food supply quantity (g/capita/day)",285,282,289
"Africa","Nepal","Protein supply quantity (g/capita/day)",23.3,22.6,24.1
"Africa","Netherlands","Fat supply quantity (g/capita/day)",12.5,15.5,13.3
"Africa","Netherlands","Food supply (kcal/capita/day)",151,177,160
"Africa","Netherlands","Food supply quantity (g/capita/day)",37,39,32
"Africa","Netherlands","Protein supply quantity (g/capita/day)",1.8,2,1.8
"Africa","New Caledonia","Fat supply quantity (g/capita/day)",7.2,6.9,6.9
"Africa","New Caledonia","Food supply (kcal/capita/day)",344,317,305
"Africa","New Caledonia","Food supply quantity (g/capita/day)",131,123,117
"Africa","New Caledonia","Protein supply quantity (g/capita/day)",6.6,6.1,5.7
"Africa","New Zealand","Fat supply quantity (g/capita/day)",4.4,4.7,4.1
"Africa","New Zealand","Food supply (kcal/capita/day)",150,177,142
"Africa","New Zealand","Food supply quantity (g/capita/day)",46,58,42
"Africa","New Zealand","Protein supply quantity (g/capita/day)",3.3,4.8,4.2
"Africa","Nicaragua","Fat supply quantity (g/capita/day)",9.2,9,9.4
"Africa","Nicaragua","Food supply (kcal/capita/day)",491,487,499
"Africa","Nicaragua","Food supply quantity (g/capita/day)",131,132,136
"Africa","Nicaragua","Protein supply quantity (g/capita/day)",8.3,8.4,8.9
"Africa","Niger","Fat supply quantity (g/capita/day)",24.9,24.2,25.3
"Africa","Niger","Food supply (kcal/capita/day)",1875,1882,1906
"Africa","Niger","Food supply quantity (g/capita/day)",648,655,661
"Africa","Niger","Protein supply quantity (g/capita/day)",54.2,55.8,56.3
"Africa","Nigeria","Fat supply quantity (g/capita/day)",30.1,30.5,28.7
"Africa","Nigeria","Food supply (kcal/capita/day)",1360,1370,1268
"Africa","Nigeria","Food supply quantity (g/capita/day)",581,573,541
"Africa","Nigeria","Protein supply quantity (g/capita/day)",30.8,30.6,27.8
"Africa","Norway","Fat supply quantity (g/capita/day)",8.2,3.7,9.2
"Africa","Norway","Food supply (kcal/capita/day)",161,136,173
"Africa","Norway","Food supply quantity (g/capita/day)",57,58,62
"Africa","Norway","Protein supply quantity (g/capita/day)",4.6,5.6,5
"Africa","Occupied Palestinian Territory","Fat supply quantity (g/capita/day)",14.4,15.2,13.7
"Africa","Occupied Palestinian Territory","Food supply (kcal/capita/day)",407,383,368
"Africa","Occupied Palestinian Territory","Food supply quantity (g/capita/day)",92,83,82
"Africa","Occupied Palestinian Territory","Protein supply quantity (g/capita/day)",7.7,8,8.2
"Africa","Pakistan","Fat supply quantity (g/capita/day)",22.8,23.9,24.4
"Africa","Pakistan","Food supply (kcal/capita/day)",423,405,401
"Africa","Pakistan","Food supply quantity (g/capita/day)",87,82,79
"Africa","Pakistan","Protein supply quantity (g/capita/day)",6.8,6.2,6
"Africa","Panama","Fat supply quantity (g/capita/day)",2.3,2.6,2.5
"Africa","Panama","Food supply (kcal/capita/day)",678,684,689
"Africa","Panama","Food supply quantity (g/capita/day)",204,203,205
"Africa","Panama","Protein supply quantity (g/capita/day)",15.2,15.5,15.4
"Africa","Paraguay","Fat supply quantity (g/capita/day)",8.6,6.9,8.1
"Africa","Paraguay","Food supply (kcal/capita/day)",139,134,124
"Africa","Paraguay","Food supply quantity (g/capita/day)",29,30,24
"Africa","Paraguay","Protein supply quantity (g/capita/day)",3.1,3.3,3
"Africa","Peru","Fat supply quantity (g/capita/day)",10.2,10.3,10.5
"Africa","Peru","Food supply (kcal/capita/day)",657,656,660
"Africa","Peru","Food supply quantity (g/capita/day)",163,158,154
"Africa","Peru","Protein supply quantity (g/capita/day)",14.6,14.5,14.3
"Africa","Philippines","Fat supply quantity (g/capita/day)",6,5.5,7.2
"Africa","Philippines","Food supply (kcal/capita/day)",1247,1177,1218
"Africa","Philippines","Food supply quantity (g/capita/day)",346,328,336
"Africa","Philippines","Protein supply quantity (g/capita/day)",21.9,20.6,21.1
"Africa","Poland","Fat supply quantity (g/capita/day)",8.5,11.6,14
"Africa","Poland","Food supply (kcal/capita/day)",94,122,149
"Africa","Poland","Food supply quantity (g/capita/day)",19,22,27
"Africa","Poland","Protein supply quantity (g/capita/day)",1.3,1.3,1.5
"Africa","Portugal","Fat supply quantity (g/capita/day)",31.1,31.6,24.9
"Africa","Portugal","Food supply (kcal/capita/day)",447,453,402
"Africa","Portugal","Food supply quantity (g/capita/day)",93,94,90
"Africa","Portugal","Protein supply quantity (g/capita/day)",4.4,4.5,4.6
"Africa","Republic of Korea","Fat supply quantity (g/capita/day)",15.3,15.6,16.4
"Africa","Republic of Korea","Food supply (kcal/capita/day)",1017,1034,1064
"Africa","Republic of Korea","Food supply quantity (g/capita/day)",245,249,254
"Africa","Republic of Korea","Protein supply quantity (g/capita/day)",16.4,16.8,17.3
"Africa","Republic of Moldova","Fat supply quantity (g/capita/day)",0.6,0.5,0.6
"Africa","Republic of Moldova","Food supply (kcal/capita/day)",43,54,43
"Africa","Republic of Moldova","Food supply quantity (g/capita/day)",15,18,17
"Africa","Republic of Moldova","Protein supply quantity (g/capita/day)",1.3,1.7,1.2
"Africa","Romania","Fat supply quantity (g/capita/day)",3.4,3.8,3.5
"Africa","Romania","Food supply (kcal/capita/day)",68,57,74
"Africa","Romania","Food supply quantity (g/capita/day)",21,19,24
"Africa","Romania","Protein supply quantity (g/capita/day)",1.1,0.9,1.2
"Africa","Russian Federation","Fat supply quantity (g/capita/day)",0.8,1.1,1.1
"Africa","Russian Federation","Food supply (kcal/capita/day)",84,78,86
"Africa","Russian Federation","Food supply quantity (g/capita/day)",29,27,29
"Africa","Russian Federation","Protein supply quantity (g/capita/day)",2.5,2.3,2.5
"Africa","Rwanda","Fat supply quantity (g/capita/day)",7.4,7.6,8.6
"Africa","Rwanda","Food supply (kcal/capita/day)",269,282,278
"Africa","Rwanda","Food supply quantity (g/capita/day)",73,76,75
"Africa","Rwanda","Protein supply quantity (g/capita/day)",6.4,6.7,6.2
"Africa","Saint Kitts and Nevis","Fat supply quantity (g/capita/day)",2,1,1.1
"Africa","Saint Kitts and Nevis","Food supply (kcal/capita/day)",273,254,261
"Africa","Saint Kitts and Nevis","Food supply quantity (g/capita/day)",76,71,74
"Africa","Saint Kitts and Nevis","Protein supply quantity (g/capita/day)",7.4,6.5,6.8
"Africa","Saint Lucia","Fat supply quantity (g/capita/day)",1,1,1.1
"Africa","Saint Lucia","Food supply (kcal/capita/day)",163,167,173
"Africa","Saint Lucia","Food supply quantity (g/capita/day)",51,53,51
"Africa","Saint Lucia","Protein supply quantity (g/capita/day)",5.4,5.9,6.3
"Africa","Saint Vincent and the Grenadines","Fat supply quantity (g/capita/day)",1.9,2,2
"Africa","Saint Vincent and the Grenadines","Food supply (kcal/capita/day)",385,384,401
"Africa","Saint Vincent and the Grenadines","Food supply quantity (g/capita/day)",114,112,115
"Africa","Saint Vincent and the Grenadines","Protein supply quantity (g/capita/day)",10.3,10.4,10.9
"Africa","Samoa","Fat supply quantity (g/capita/day)",6.8,8.9,9.3
"Africa","Samoa","Food supply (kcal/capita/day)",223,241,247
"Africa","Samoa","Food supply quantity (g/capita/day)",93,99,101
"Africa","Samoa","Protein supply quantity (g/capita/day)",3,3.2,3.1
"Africa","Sao Tome and Principe","Fat supply quantity (g/capita/day)",11.7,13,13.6
"Africa","Sao Tome and Principe","Food supply (kcal/capita/day)",387,394,398
"Africa","Sao Tome and Principe","Food supply quantity (g/capita/day)",113,115,114
"Africa","Sao Tome and Principe","Protein supply quantity (g/capita/day)",7.1,6.7,6.7
"Africa","Saudi Arabia","Fat supply quantity (g/capita/day)",29.6,28.9,28.8
"Africa","Saudi Arabia","Food supply (kcal/capita/day)",762,727,734
"Africa","Saudi Arabia","Food supply quantity (g/capita/day)",169,163,166
"Africa","Saudi Arabia","Protein supply quantity (g/capita/day)",12.6,12.3,12.6
"Africa","Senegal","Fat supply quantity (g/capita/day)",13.2,13,13.5
"Africa","Senegal","Food supply (kcal/capita/day)",1064,1072,1083
"Africa","Senegal","Food supply quantity (g/capita/day)",311,313,316
"Africa","Senegal","Protein supply quantity (g/capita/day)",24.2,24.1,24.4
"Africa","Serbia","Fat supply quantity (g/capita/day)",0.6,0.6,0.7
"Africa","Serbia","Food supply (kcal/capita/day)",60,59,67
"Africa","Serbia","Food supply quantity (g/capita/day)",25,25,28
"Africa","Serbia","Protein supply quantity (g/capita/day)",3.5,3.3,3.8
"Africa","Sierra Leone","Fat supply quantity (g/capita/day)",34.1,35,34.8
"Africa","Sierra Leone","Food supply (kcal/capita/day)",1370,1371,1385
"Africa","Sierra Leone","Food supply quantity (g/capita/day)",347,359,365
"Africa","Sierra Leone","Protein supply quantity (g/capita/day)",27.3,26.5,27.2
"Africa","Slovakia","Fat supply quantity (g/capita/day)",0.9,1.1,0.9
"Africa","Slovakia","Food supply (kcal/capita/day)",51,58,41
"Africa","Slovakia","Food supply quantity (g/capita/day)",24,26,27
"Africa","Slovakia","Protein supply quantity (g/capita/day)",1.8,2,1.8
"Africa","Slovenia","Fat supply quantity (g/capita/day)",8.4,7,3.5
"Africa","Slovenia","Food supply (kcal/capita/day)",123,109,83
"Africa","Slovenia","Food supply quantity (g/capita/day)",41,37,36
"Africa","Slovenia","Protein supply quantity (g/capita/day)",1.9,1.9,2.1
"Africa","Solomon Islands","Fat supply quantity (g/capita/day)",8.4,8.3,8.2
"Africa","Solomon Islands","Food supply (kcal/capita/day)",912,902,842
"Africa","Solomon Islands","Food supply quantity (g/capita/day)",385,381,359
"Africa","Solomon Islands","Protein supply quantity (g/capita/day)",18.9,18.7,17.7
"Africa","Somalia","Fat supply quantity (g/capita/day)",18.8,19.3,18.8
"Africa","Somalia","Food supply (kcal/capita/day)",483,512,477
"Africa","Somalia","Food supply quantity (g/capita/day)",115,124,112
"Africa","Somalia","Protein supply quantity (g/capita/day)",10.9,10.7,9.6
"Africa","South Africa","Fat supply quantity (g/capita/day)",4.4,4.5,4.4
"Africa","South Africa","Food supply (kcal/capita/day)",218,220,225
"Africa","South Africa","Food supply quantity (g/capita/day)",57,58,60
"Africa","South Africa","Protein supply quantity (g/capita/day)",4,3.9,4.2
"Africa","Spain","Fat supply quantity (g/capita/day)",40.9,44.4,49.2
"Africa","Spain","Food supply (kcal/capita/day)",507,549,603
"Africa","Spain","Food supply quantity (g/capita/day)",102,110,117
"Africa","Spain","Protein supply quantity (g/capita/day)",6.5,7.3,7.3
"Africa","Sri Lanka","Fat supply quantity (g/capita/day)",3.8,3.8,3.8
"Africa","Sri Lanka","Food supply (kcal/capita/day)",1143,1178,1146
"Africa","Sri Lanka","Food supply quantity (g/capita/day)",322,331,322
"Africa","Sri Lanka","Protein supply quantity (g/capita/day)",24.5,25.3,25.3
"Africa","Sudan (former)","Fat supply quantity (g/capita/day)",16.4,14.9,14
"Africa","Sudan (former)","Food supply (kcal/capita/day)",900,896,890
"Africa","Sudan (former)","Food supply quantity (g/capita/day)",277,277,278
"Africa","Sudan (former)","Protein supply quantity (g/capita/day)",26.6,27.1,27.1
"Africa","Suriname","Fat supply quantity (g/capita/day)",1.2,1.6,1.6
"Africa","Suriname","Food supply (kcal/capita/day)",650,655,657
"Africa","Suriname","Food supply quantity (g/capita/day)",194,195,195
"Africa","Suriname","Protein supply quantity (g/capita/day)",13.5,13.6,13.6
"Africa","Swaziland","Fat supply quantity (g/capita/day)",0.8,0.9,0.9
"Africa","Swaziland","Food supply (kcal/capita/day)",208,201,207
"Africa","Swaziland","Food supply quantity (g/capita/day)",61,58,58
"Africa","Swaziland","Protein supply quantity (g/capita/day)",5,4.9,4.9
"Africa","Sweden","Fat supply quantity (g/capita/day)",9.9,8.2,28.9
"Africa","Sweden","Food supply (kcal/capita/day)",171,161,345
"Africa","Sweden","Food supply quantity (g/capita/day)",59,63,81
"Africa","Sweden","Protein supply quantity (g/capita/day)",4,4.2,4.2
"Africa","Switzerland","Fat supply quantity (g/capita/day)",12.2,12.7,12.3
"Africa","Switzerland","Food supply (kcal/capita/day)",185,189,184
"Africa","Switzerland","Food supply quantity (g/capita/day)",53,55,54
"Africa","Switzerland","Protein supply quantity (g/capita/day)",3,3,2.6
"Africa","Syrian Arab Republic","Fat supply quantity (g/capita/day)",26.3,32.3,32.3
"Africa","Syrian Arab Republic","Food supply (kcal/capita/day)",406,479,449
"Africa","Syrian Arab Republic","Food supply quantity (g/capita/day)",87,94,93
"Africa","Syrian Arab Republic","Protein supply quantity (g/capita/day)",7.3,6.9,6.8
"Africa","Tajikistan","Fat supply quantity (g/capita/day)",14.2,13.9,14
"Africa","Tajikistan","Food supply (kcal/capita/day)",196,197,205
"Africa","Tajikistan","Food supply quantity (g/capita/day)",34,35,37
"Africa","Tajikistan","Protein supply quantity (g/capita/day)",1.6,1.7,2.1
"Africa","Thailand","Fat supply quantity (g/capita/day)",11.5,11.8,11.7
"Africa","Thailand","Food supply (kcal/capita/day)",1264,1241,1206
"Africa","Thailand","Food supply quantity (g/capita/day)",336,329,322
"Africa","Thailand","Protein supply quantity (g/capita/day)",21.4,21,20.6
"Africa","The former Yugoslav Republic of Macedonia","Fat supply quantity (g/capita/day)",4.8,4.5,4.8
"Africa","The former Yugoslav Republic of Macedonia","Food supply (kcal/capita/day)",95,88,92
"Africa","The former Yugoslav Republic of Macedonia","Food supply quantity (g/capita/day)",38,35,37
"Africa","The former Yugoslav Republic of Macedonia","Protein supply quantity (g/capita/day)",2.8,2.6,2.5
"Africa","Timor-Leste","Fat supply quantity (g/capita/day)",12.1,12.5,13.1
"Africa","Timor-Leste","Food supply (kcal/capita/day)",693,739,745
"Africa","Timor-Leste","Food supply quantity (g/capita/day)",183,197,201
"Africa","Timor-Leste","Protein supply quantity (g/capita/day)",10.5,11.3,11.4
"Africa","Togo","Fat supply quantity (g/capita/day)",23.6,24.5,24.4
"Africa","Togo","Food supply (kcal/capita/day)",876,874,883
"Africa","Togo","Food supply quantity (g/capita/day)",393,391,389
