Item,Country,Element,Unit,Y2009,Y2010,Y2011,Average
Apples,Italy,Food supply (kcal/capita/day),kcal/capita/day,27,20,21,22.66666667
Apples,Italy,Food supply quantity (g/capita/day),g/capita/day,54,41,44,46.33333333
Apples,Italy,Protein supply quantity (g/capita/day),g/capita/day,0.2,0.1,0.1,0.133333333
Apples,Jamaica,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Jamaica,Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
Apples,Jamaica,Food supply quantity (g/capita/day),g/capita/day,5,5,6,5.333333333
Apples,Jamaica,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Japan,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Japan,Food supply (kcal/capita/day),kcal/capita/day,11,11,11,11
Apples,Japan,Food supply quantity (g/capita/day),g/capita/day,41,42,42,41.66666667
Apples,Japan,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Jordan,Fat supply quantity (g/capita/day),g/capita/day,0.1,0,0.1,0.066666667
Apples,Jordan,Food supply (kcal/capita/day),kcal/capita/day,12,11,12,11.66666667
Apples,Jordan,Food supply quantity (g/capita/day),g/capita/day,25,23,26,24.66666667
Apples,Jordan,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Kazakhstan,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.1,0.2,0.166666667
Apples,Kazakhstan,Food supply (kcal/capita/day),kcal/capita/day,26,21,39,28.66666667
Apples,Kazakhstan,Food supply quantity (g/capita/day),g/capita/day,63,52,84,66.33333333
Apples,Kazakhstan,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.2,0.133333333
Apples,Kenya,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Kenya,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Apples,Kenya,Food supply quantity (g/capita/day),g/capita/day,0,1,1,0.666666667
Apples,Kenya,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Kiribati,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Kiribati,Food supply (kcal/capita/day),kcal/capita/day,1,0,1,0.666666667
Apples,Kiribati,Food supply quantity (g/capita/day),g/capita/day,2,2,3,2.333333333
Apples,Kiribati,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Kuwait,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Kuwait,Food supply (kcal/capita/day),kcal/capita/day,9,10,9,9.333333333
Apples,Kuwait,Food supply quantity (g/capita/day),g/capita/day,24,22,21,22.33333333
Apples,Kuwait,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Kyrgyzstan,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.1,0.166666667
Apples,Kyrgyzstan,Food supply (kcal/capita/day),kcal/capita/day,29,30,24,27.66666667
Apples,Kyrgyzstan,Food supply quantity (g/capita/day),g/capita/day,62,63,51,58.66666667
Apples,Kyrgyzstan,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Lao People's Democratic Republic,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Lao People's Democratic Republic,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Apples,Lao People's Democratic Republic,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Lao People's Democratic Republic,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Latvia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Latvia,Food supply (kcal/capita/day),kcal/capita/day,15,10,8,11
Apples,Latvia,Food supply quantity (g/capita/day),g/capita/day,40,27,21,29.33333333
Apples,Latvia,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Lebanon,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Lebanon,Food supply (kcal/capita/day),kcal/capita/day,17,12,20,16.33333333
Apples,Lebanon,Food supply quantity (g/capita/day),g/capita/day,35,27,42,34.66666667
Apples,Lebanon,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Lesotho,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Lesotho,Food supply (kcal/capita/day),kcal/capita/day,4,4,4,4
Apples,Lesotho,Food supply quantity (g/capita/day),g/capita/day,8,8,8,8
Apples,Lesotho,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Liberia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Liberia,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Apples,Liberia,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Liberia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Libya,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0,0.066666667
Apples,Libya,Food supply (kcal/capita/day),kcal/capita/day,12,15,10,12.33333333
Apples,Libya,Food supply quantity (g/capita/day),g/capita/day,25,30,20,25
Apples,Libya,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Lithuania,Fat supply quantity (g/capita/day),g/capita/day,0.1,0,0,0.033333333
Apples,Lithuania,Food supply (kcal/capita/day),kcal/capita/day,20,5,5,10
Apples,Lithuania,Food supply quantity (g/capita/day),g/capita/day,46,14,16,25.33333333
Apples,Lithuania,Protein supply quantity (g/capita/day),g/capita/day,0.1,0,0,0.033333333
Apples,Luxembourg,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Luxembourg,Food supply (kcal/capita/day),kcal/capita/day,24,26,24,24.66666667
Apples,Luxembourg,Food supply quantity (g/capita/day),g/capita/day,71,75,71,72.33333333
Apples,Luxembourg,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Madagascar,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Madagascar,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Apples,Madagascar,Food supply quantity (g/capita/day),g/capita/day,1,1,1,1
Apples,Madagascar,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Malawi,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Malawi,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Apples,Malawi,Food supply quantity (g/capita/day),g/capita/day,1,0,0,0.333333333
Apples,Malawi,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Malaysia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Malaysia,Food supply (kcal/capita/day),kcal/capita/day,3,3,3,3
Apples,Malaysia,Food supply quantity (g/capita/day),g/capita/day,8,8,8,8
Apples,Malaysia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Maldives,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Maldives,Food supply (kcal/capita/day),kcal/capita/day,10,9,10,9.666666667
Apples,Maldives,Food supply quantity (g/capita/day),g/capita/day,30,30,32,30.66666667
Apples,Maldives,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Mali,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Mali,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Apples,Mali,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Mali,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Malta,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Malta,Food supply (kcal/capita/day),kcal/capita/day,19,10,14,14.33333333
Apples,Malta,Food supply quantity (g/capita/day),g/capita/day,59,26,35,40
Apples,Malta,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Mauritania,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Mauritania,Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
Apples,Mauritania,Food supply quantity (g/capita/day),g/capita/day,2,2,2,2
Apples,Mauritania,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Mauritius,Fat supply quantity (g/capita/day),g/capita/day,0.1,0,0,0.033333333
Apples,Mauritius,Food supply (kcal/capita/day),kcal/capita/day,11,8,9,9.333333333
Apples,Mauritius,Food supply quantity (g/capita/day),g/capita/day,39,32,29,33.33333333
Apples,Mauritius,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Mexico,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Mexico,Food supply (kcal/capita/day),kcal/capita/day,9,9,9,9
Apples,Mexico,Food supply quantity (g/capita/day),g/capita/day,21,17,18,18.66666667
Apples,Mexico,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Mongolia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Mongolia,Food supply (kcal/capita/day),kcal/capita/day,5,4,5,4.666666667
Apples,Mongolia,Food supply quantity (g/capita/day),g/capita/day,11,9,12,10.66666667
Apples,Mongolia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Montenegro,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.1,0.166666667
Apples,Montenegro,Food supply (kcal/capita/day),kcal/capita/day,40,36,31,35.66666667
Apples,Montenegro,Food supply quantity (g/capita/day),g/capita/day,167,146,119,144
Apples,Montenegro,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Morocco,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Morocco,Food supply (kcal/capita/day),kcal/capita/day,16,16,20,17.33333333
Apples,Morocco,Food supply quantity (g/capita/day),g/capita/day,34,35,42,37
Apples,Morocco,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Mozambique,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Mozambique,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Apples,Mozambique,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Mozambique,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Myanmar,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Myanmar,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Apples,Myanmar,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Myanmar,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Namibia,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Namibia,Food supply (kcal/capita/day),kcal/capita/day,8,8,8,8
Apples,Namibia,Food supply quantity (g/capita/day),g/capita/day,16,16,17,16.33333333
Apples,Namibia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Nepal,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Nepal,Food supply (kcal/capita/day),kcal/capita/day,2,4,4,3.333333333
Apples,Nepal,Food supply quantity (g/capita/day),g/capita/day,4,8,8,6.666666667
Apples,Nepal,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Netherlands,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.3,0.233333333
Apples,Netherlands,Food supply (kcal/capita/day),kcal/capita/day,32,29,43,34.66666667
Apples,Netherlands,Food supply quantity (g/capita/day),g/capita/day,76,69,93,79.33333333
Apples,Netherlands,Protein supply quantity (g/capita/day),g/capita/day,0.2,0.1,0.2,0.166666667
Apples,New Caledonia,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,New Caledonia,Food supply (kcal/capita/day),kcal/capita/day,18,17,18,17.66666667
Apples,New Caledonia,Food supply quantity (g/capita/day),g/capita/day,69,66,68,67.66666667
Apples,New Caledonia,Protein supply quantity (g/capita/day),g/capita/day,0.1,0,0,0.033333333
Apples,New Zealand,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.1,0.2,0.166666667
Apples,New Zealand,Food supply (kcal/capita/day),kcal/capita/day,27,24,24,25
Apples,New Zealand,Food supply quantity (g/capita/day),g/capita/day,63,58,56,59
Apples,New Zealand,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Nicaragua,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Nicaragua,Food supply (kcal/capita/day),kcal/capita/day,5,4,5,4.666666667
Apples,Nicaragua,Food supply quantity (g/capita/day),g/capita/day,28,25,30,27.66666667
Apples,Nicaragua,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Niger,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Niger,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Apples,Niger,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Niger,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Nigeria,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Nigeria,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Apples,Nigeria,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Nigeria,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Norway,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
Apples,Norway,Food supply (kcal/capita/day),kcal/capita/day,27,27,26,26.66666667
Apples,Norway,Food supply quantity (g/capita/day),g/capita/day,95,95,94,94.66666667
Apples,Norway,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Occupied Palestinian Territory,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Occupied Palestinian Territory,Food supply (kcal/capita/day),kcal/capita/day,4,4,4,4
Apples,Occupied Palestinian Territory,Food supply quantity (g/capita/day),g/capita/day,8,8,8,8
Apples,Occupied Palestinian Territory,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Pakistan,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Pakistan,Food supply (kcal/capita/day),kcal/capita/day,3,4,4,3.666666667
Apples,Pakistan,Food supply quantity (g/capita/day),g/capita/day,6,8,9,7.666666667
Apples,Pakistan,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Panama,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Panama,Food supply (kcal/capita/day),kcal/capita/day,6,7,7,6.666666667
Apples,Panama,Food supply quantity (g/capita/day),g/capita/day,27,31,29,29
Apples,Panama,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Paraguay,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Paraguay,Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
Apples,Paraguay,Food supply quantity (g/capita/day),g/capita/day,3,3,3,3
Apples,Paraguay,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Peru,Fat supply quantity (g/capita/day),g/capita/day,0,0.1,0,0.033333333
Apples,Peru,Food supply (kcal/capita/day),kcal/capita/day,7,8,8,7.666666667
Apples,Peru,Food supply quantity (g/capita/day),g/capita/day,14,15,15,14.66666667
Apples,Peru,Protein supply quantity (g/capita/day),g/capita/day,0,0.1,0,0.033333333
Apples,Philippines,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Philippines,Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
Apples,Philippines,Food supply quantity (g/capita/day),g/capita/day,3,3,3,3
Apples,Philippines,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Poland,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
Apples,Poland,Food supply (kcal/capita/day),kcal/capita/day,25,23,23,23.66666667
Apples,Poland,Food supply quantity (g/capita/day),g/capita/day,51,47,47,48.33333333
Apples,Poland,Protein supply quantity (g/capita/day),g/capita/day,0.2,0.1,0.1,0.133333333
Apples,Portugal,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.2,0.3,0.266666667
Apples,Portugal,Food supply (kcal/capita/day),kcal/capita/day,36,29,32,32.33333333
Apples,Portugal,Food supply quantity (g/capita/day),g/capita/day,74,60,66,66.66666667
Apples,Portugal,Protein supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
Apples,Republic of Korea,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Republic of Korea,Food supply (kcal/capita/day),kcal/capita/day,7,6,2,5
Apples,Republic of Korea,Food supply quantity (g/capita/day),g/capita/day,19,16,9,14.66666667
Apples,Republic of Korea,Protein supply quantity (g/capita/day),g/capita/day,0.1,0,0,0.033333333
Apples,Republic of Moldova,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Republic of Moldova,Food supply (kcal/capita/day),kcal/capita/day,4,1,1,2
Apples,Republic of Moldova,Food supply quantity (g/capita/day),g/capita/day,8,1,3,4
Apples,Republic of Moldova,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Romania,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
Apples,Romania,Food supply (kcal/capita/day),kcal/capita/day,27,29,31,29
Apples,Romania,Food supply quantity (g/capita/day),g/capita/day,56,60,64,60
Apples,Romania,Protein supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
Apples,Russian Federation,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Russian Federation,Food supply (kcal/capita/day),kcal/capita/day,21,20,21,20.66666667
Apples,Russian Federation,Food supply quantity (g/capita/day),g/capita/day,54,55,57,55.33333333
Apples,Russian Federation,Protein supply quantity (g/capita/day),g/capita/day,0.1,0,0.1,0.066666667
Apples,Rwanda,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Rwanda,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Apples,Rwanda,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Rwanda,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Saint Kitts and Nevis,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Saint Kitts and Nevis,Food supply (kcal/capita/day),kcal/capita/day,12,3,2,5.666666667
Apples,Saint Kitts and Nevis,Food supply quantity (g/capita/day),g/capita/day,40,14,8,20.66666667
Apples,Saint Kitts and Nevis,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Saint Lucia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Saint Lucia,Food supply (kcal/capita/day),kcal/capita/day,5,4,4,4.333333333
Apples,Saint Lucia,Food supply quantity (g/capita/day),g/capita/day,21,15,12,16
Apples,Saint Lucia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Saint Vincent and the Grenadines,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Apples,Saint Vincent and the Grenadines,Food supply (kcal/capita/day),kcal/capita/day,21,15,18,18
Apples,Saint Vincent and the Grenadines,Food supply quantity (g/capita/day),g/capita/day,52,38,44,44.66666667
Apples,Saint Vincent and the Grenadines,Protein supply quantity (g/capita/day),g/capita/day,0.1,0,0,0.033333333
Apples,Samoa,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Samoa,Food supply (kcal/capita/day),kcal/capita/day,2,2,1,1.666666667
Apples,Samoa,Food supply quantity (g/capita/day),g/capita/day,3,4,2,3
Apples,Samoa,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Sao Tome and Principe,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Sao Tome and Principe,Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
Apples,Sao Tome and Principe,Food supply quantity (g/capita/day),g/capita/day,1,2,1,1.333333333
Apples,Sao Tome and Principe,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Saudi Arabia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Saudi Arabia,Food supply (kcal/capita/day),kcal/capita/day,3,9,10,7.333333333
Apples,Saudi Arabia,Food supply quantity (g/capita/day),g/capita/day,10,24,28,20.66666667
Apples,Saudi Arabia,Protein supply quantity (g/capita/day),g/capita/day,0,0.1,0.1,0.066666667
Apples,Senegal,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Senegal,Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
Apples,Senegal,Food supply quantity (g/capita/day),g/capita/day,2,2,2,2
Apples,Senegal,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Apples,Serbia,Fat supply quantity (g/capita/day),g/capita/day,0.1,0,0,0.033333333
Apples,Serbia,Food supply (kcal/capita/day),kcal/capita/day,14,2,3,6.333333333
Apples,Serbia,Food supply quantity (g/capita/day),g/capita/day,30,7,9,15.33333333
